GO,level
GO:0031414,8
GO:0000123,13
GO:0009323,7
GO:0071438,11
GO:0033583,11
GO:0036195,11
GO:0031528,14
GO:0070686,11
GO:0031527,14
GO:0031260,11
GO:0070250,11
GO:0071162,16
GO:0000811,15
GO:0097631,8
GO:0031166,12
GO:0031303,14
GO:0031351,13
GO:0031309,14
GO:1990701,11
GO:0099066,15
GO:0032592,14
GO:0090740,11
GO:0031311,12
GO:0097636,12
GO:0071628,13
GO:0090498,13
GO:0005780,12
GO:0035452,12
GO:0098922,13
GO:0097629,9
GO:0097632,10
GO:0099616,14
GO:0016442,5
GO:0030958,15
GO:0033167,10
GO:0031354,13
GO:0031352,13
GO:0035370,7
GO:0031372,7
GO:0033185,7
GO:0120097,12
GO:1990529,12
GO:0097583,14
GO:0097582,14
GO:0097584,14
GO:0097585,14
GO:0097586,14
GO:1990354,11
GO:0097728,17
GO:0097729,17
GO:0070867,11
GO:0005778,11
GO:0005741,12
GO:0009526,10
GO:0070732,9
GO:0005740,10
GO:0009527,12
GO:0009529,11
GO:0005758,11
GO:0097489,14
GO:0060205,10
GO:0098791,12
GO:0098827,12
GO:0032046,10
GO:0110070,9
GO:0032169,12
GO:0097471,5
GO:0106033,5
GO:0032302,10
GO:0032301,10
GO:0032389,10
GO:0097587,7
GO:1990710,7
GO:0032390,10
GO:0032590,12
GO:0030673,13
GO:0097513,12
GO:0014701,14
GO:0014702,14
GO:1990425,14
GO:0033179,7
GO:0033180,7
GO:1990161,7
GO:0017117,7
GO:1990156,14
GO:0033203,10
GO:0034980,10
GO:0031011,16
GO:0034981,10
GO:0044308,12
GO:0033269,13
GO:0150034,12
GO:0033270,13
GO:0043203,12
GO:1990031,12
GO:0044303,12
GO:1904115,12
GO:0043194,13
GO:0044224,13
GO:0043196,13
GO:0044304,12
GO:1901589,13
GO:1990030,12
GO:0033268,13
GO:0044162,12
GO:0044231,8
GO:0044178,12
GO:0044384,8
GO:0020002,8
GO:0044200,14
GO:0085039,8
GO:0044167,12
GO:0085037,9
GO:0044175,12
GO:0044173,12
GO:0033645,8
GO:0085042,8
GO:0044188,12
GO:0044160,12
GO:0044191,13
GO:0033655,10
GO:0044094,12
GO:0030430,9
GO:0033647,9
GO:0034366,7
GO:0034365,7
GO:0034363,7
GO:0034361,7
GO:0034430,10
GO:0033105,9
GO:0140020,7
GO:0043853,7
GO:0034709,8
GO:0035657,7
GO:0031533,10
GO:0044680,7
GO:0035097,13
GO:0043527,8
GO:0034730,9
GO:0034731,9
GO:0034753,10
GO:0034752,10
GO:0035449,12
GO:0036464,9
GO:0097165,10
GO:0060387,7
GO:0060388,7
GO:0090404,10
GO:0035841,6
GO:1902716,13
GO:0035840,6
GO:0036057,5
GO:0005917,5
GO:1902674,19
GO:1902677,19
GO:1902676,19
GO:1902672,19
GO:1902675,19
GO:1902678,19
GO:1902671,19
GO:1902673,19
GO:0036389,14
GO:0097447,11
GO:0039714,11
GO:0039715,12
GO:0034426,12
GO:0031969,12
GO:0046862,12
GO:0033097,12
GO:0033113,12
GO:0009355,7
GO:0009360,7
GO:0043625,19
GO:0008622,13
GO:0034359,7
GO:0034360,7
GO:0055035,11
GO:0070118,14
GO:0009361,10
GO:1905754,9
GO:0032157,15
GO:1990906,10
GO:1990812,15
GO:0044317,10
GO:1902737,14
GO:0097733,12
GO:0030424,10
GO:0030425,10
GO:0097463,10
GO:0097462,10
GO:0070852,10
GO:0044309,10
GO:1990769,10
GO:0010368,11
GO:1990025,15
GO:1990795,15
GO:1990027,15
GO:0150086,15
GO:0061174,15
GO:1990026,15
GO:1990796,15
GO:1990024,15
GO:0061175,15
GO:0097467,15
GO:0097464,12
GO:0044227,8
GO:0005801,12
GO:0044223,8
GO:0033099,8
GO:0005773,8
GO:0009536,8
GO:0061468,8
GO:0042566,8
GO:0042735,8
GO:0033009,10
GO:0072516,8
GO:0042579,8
GO:0005739,8
GO:0044222,8
GO:0005634,8
GO:0020022,8
GO:0032047,8
GO:0031094,8
GO:0010168,8
GO:0005793,8
GO:0031469,8
GO:0043292,8
GO:0005730,11
GO:0031411,8
GO:0045170,8
GO:0098536,8
GO:0005814,12
GO:0097727,8
GO:1990732,10
GO:0098593,10
GO:0005694,8
GO:0032019,8
GO:0046858,8
GO:0098681,8
GO:1990973,8
GO:0005856,8
GO:0042151,11
GO:1990934,11
GO:0005811,8
GO:0044312,8
GO:0005819,10
GO:0055039,6
GO:0085026,11
GO:0043263,6
GO:0005923,5
GO:0005918,5
GO:0035003,8
GO:1990819,12
GO:0044316,14
GO:0044305,14
GO:0099096,14
GO:1990623,14
GO:0044219,10
GO:0044176,8
GO:0120026,8
GO:0072556,6
GO:0035792,6
GO:0098584,12
GO:0039662,9
GO:0032865,14
GO:0044286,5
GO:0014704,5
GO:0044296,12
GO:0044293,12
GO:0098788,12
GO:0044386,13
GO:0015934,10
GO:0015935,10
GO:0097218,9
GO:0048222,9
GO:0043592,9
GO:0009549,8
GO:0048225,9
GO:0048224,9
GO:0005630,9
GO:1990073,8
GO:0090641,8
GO:0043595,9
GO:0043680,8
GO:1990916,9
GO:0048223,9
GO:0097217,8
GO:0005632,9
GO:0005621,8
GO:0097735,9
GO:0048226,9
GO:0048217,9
GO:0005631,9
GO:0043188,8
GO:0071597,8
GO:0090642,8
GO:0043593,9
GO:0005657,10
GO:0030915,10
GO:0098687,10
GO:0000785,10
GO:0044454,12
GO:0090734,10
GO:0031391,10
GO:0005702,10
GO:0005706,10
GO:0097047,10
GO:0005638,13
GO:0000214,10
GO:0070877,10
GO:0000228,11
GO:0005654,11
GO:0005958,10
GO:0005652,12
GO:0031380,10
GO:0046808,10
GO:0044452,12
GO:0046818,10
GO:0035843,11
GO:0110092,10
GO:0016363,12
GO:0044451,12
GO:0034399,11
GO:0031981,10
GO:0070418,10
GO:0032806,10
GO:0055029,10
GO:0000943,10
GO:0005880,12
GO:0097356,11
GO:0110093,10
GO:0005759,10
GO:0020023,10
GO:0044290,10
GO:0099079,10
GO:0030479,13
GO:0000922,11
GO:0120121,10
GO:0031913,12
GO:0032176,10
GO:0009574,10
GO:0032158,10
GO:0030864,12
GO:0005815,10
GO:0099513,10
GO:0030478,13
GO:0070687,13
GO:0032159,10
GO:0097568,12
GO:0005940,11
GO:0120120,10
GO:0032432,12
GO:0042641,10
GO:0002177,10
GO:0030981,12
GO:1990047,10
GO:0033150,10
GO:0032173,10
GO:0008091,13
GO:0051233,11
GO:0097427,12
GO:0032160,10
GO:0044450,11
GO:1990752,12
GO:0061834,12
GO:0036063,12
GO:0030130,14
GO:0033106,13
GO:0098548,13
GO:0070931,12
GO:0005796,12
GO:0070916,12
GO:0000139,12
GO:0030121,15
GO:0030126,13
GO:0070971,12
GO:0097038,12
GO:0014801,12
GO:0097425,12
GO:0120083,14
GO:0005788,12
GO:0044322,12
GO:0070115,13
GO:1904813,12
GO:0071682,10
GO:0043662,12
GO:1904724,12
GO:0070117,14
GO:0044842,10
GO:0090741,10
GO:0009532,10
GO:0031978,11
GO:0000427,10
GO:0030679,10
GO:0043036,10
GO:0010240,10
GO:0009541,10
GO:0032283,12
GO:0010319,11
GO:0044434,10
GO:0031977,8
GO:0000220,10
GO:0106125,11
GO:0106126,11
GO:0005775,10
GO:0070622,11
GO:0098574,13
GO:0090123,11
GO:0106175,13
GO:0106124,11
GO:0000327,11
GO:0000221,12
GO:1990836,12
GO:0044439,10
GO:0031907,10
GO:0009418,9
GO:0009419,9
GO:0000229,9
GO:0031410,8
GO:1905721,15
GO:0009504,8
GO:0034492,9
GO:0000789,11
GO:0005881,12
GO:0032068,8
GO:0005965,8
GO:0005968,8
GO:0033011,9
GO:0005883,12
GO:0009525,8
GO:0009382,8
GO:0019812,8
GO:1904511,14
GO:0036457,8
GO:0042716,8
GO:0009359,8
GO:0045253,8
GO:0061908,8
GO:0033116,9
GO:0060418,9
GO:0043597,11
GO:0045169,8
GO:0033985,9
GO:1905720,13
GO:0019037,8
GO:0044445,9
GO:0019813,8
GO:0042718,9
GO:0034274,8
GO:0009348,8
GO:0097433,8
GO:0043265,8
GO:0000407,8
GO:0009524,8
GO:0005948,8
GO:1990658,8
GO:0042587,8
GO:1990316,8
GO:0009333,8
GO:0009336,8
GO:0005946,8
GO:0009357,8
GO:0005829,8
GO:0032477,8
GO:0036007,8
GO:1990783,8
GO:0090652,8
GO:0005969,8
GO:0048471,8
GO:0060417,8
GO:0005964,8
GO:0120098,8
GO:1990718,15
GO:0071808,14
GO:1990716,14
GO:0120135,14
GO:0097541,14
GO:0097540,16
GO:0120134,14
GO:0005879,14
GO:1990717,15
GO:0097545,16
GO:1990198,10
GO:0090578,11
GO:0090577,11
GO:0019185,11
GO:0000120,13
GO:0090576,11
GO:0090575,11
GO:0005901,9
GO:0035324,6
GO:0035323,6
GO:0106037,13
GO:0045241,11
GO:0045252,10
GO:0045243,11
GO:0045247,10
GO:0045250,10
GO:0045320,14
GO:0005753,14
GO:0045260,8
GO:0000275,15
GO:0045262,9
GO:0033174,15
GO:0033175,15
GO:0000276,15
GO:0045264,9
GO:0045266,10
GO:0000274,16
GO:0045268,10
GO:0005754,16
GO:0045270,10
GO:0005756,16
GO:0045274,8
GO:0045276,8
GO:0045278,8
GO:0045282,9
GO:0045257,8
GO:0045284,9
GO:0036053,7
GO:0005579,9
GO:0048494,9
GO:0009573,12
GO:0005786,9
GO:0048501,9
GO:0080085,9
GO:0098891,11
GO:0098945,11
GO:0098980,14
GO:1903145,13
GO:0060111,8
GO:0060104,8
GO:0060110,8
GO:0060106,8
GO:0060108,9
GO:0060109,8
GO:0060105,8
GO:0060107,9
GO:0098804,12
GO:1990033,12
GO:0061917,17
GO:0061916,17
GO:0005604,6
GO:0060102,6
GO:0033165,6
GO:0099535,6
GO:0033166,6
GO:0005614,6
GO:0097311,6
GO:0062040,6
GO:0020003,11
GO:0031096,9
GO:0031904,12
GO:0061689,5
GO:0070420,7
GO:0033291,9
GO:0016282,12
GO:0033290,12
GO:0071006,14
GO:0071017,14
GO:0071018,14
GO:0071007,14
GO:0005784,15
GO:0071261,15
GO:0071741,5
GO:0071748,7
GO:0071749,7
GO:0071757,7
GO:0071756,7
GO:0085041,6
GO:0090396,6
GO:0090705,6
GO:0090397,6
GO:0090570,14
GO:0090573,14
GO:1990711,14
GO:0090574,14
GO:0090571,14
GO:1990512,14
GO:0090572,14
GO:0005677,14
GO:0090653,12
GO:0097180,5
GO:0097313,8
GO:0097414,8
GO:0097415,8
GO:0097618,7
GO:0046816,8
GO:0097731,11
GO:0097732,16
GO:0098525,6
GO:0098526,6
GO:0098524,5
GO:0098540,14
GO:0071556,15
GO:0071458,15
GO:0098550,14
GO:0098551,14
GO:0035450,14
GO:0035451,13
GO:0031304,14
GO:0031306,14
GO:1990724,5
GO:0030935,9
GO:0005587,9
GO:0098646,8
GO:0098652,8
GO:0005582,8
GO:0030938,8
GO:0098666,10
GO:0071134,8
GO:0071122,8
GO:0008282,10
GO:0070014,9
GO:0000223,9
GO:0035867,8
GO:0071093,8
GO:0071127,8
GO:0071056,8
GO:0071078,8
GO:0000222,9
GO:0071088,8
GO:0070017,8
GO:0071100,8
GO:0071116,8
GO:0070024,8
GO:0070771,8
GO:0035866,8
GO:0016600,10
GO:0071095,8
GO:0070435,8
GO:0071094,8
GO:0071121,8
GO:0033181,8
GO:0070023,8
GO:0071089,8
GO:0034662,8
GO:0071102,8
GO:0070436,8
GO:0002095,10
GO:0071124,8
GO:0070031,8
GO:0016012,10
GO:0071128,8
GO:0071058,8
GO:0070437,8
GO:1990207,9
GO:0070515,8
GO:0071115,8
GO:1990203,8
GO:1990398,9
GO:0070519,8
GO:0071097,8
GO:0070466,8
GO:0070618,8
GO:0071060,8
GO:0009921,8
GO:0071096,8
GO:0005890,9
GO:0035868,8
GO:0071055,8
GO:0070029,8
GO:0070770,8
GO:0071132,8
GO:0070521,8
GO:0070763,8
GO:0071068,8
GO:0008076,10
GO:0043190,8
GO:0042611,8
GO:0070765,8
GO:0071113,8
GO:0070719,8
GO:0070520,8
GO:0032997,8
GO:0070718,8
GO:0005891,10
GO:0071080,8
GO:0071135,8
GO:1990392,9
GO:0071125,8
GO:0071133,8
GO:0071137,8
GO:0071098,8
GO:0031264,8
GO:0071053,8
GO:0071101,8
GO:0070333,8
GO:0034995,9
GO:0070558,8
GO:0070450,8
GO:0070465,8
GO:0071087,8
GO:0070720,8
GO:0005889,9
GO:0071118,8
GO:0071090,8
GO:0000148,8
GO:0070764,8
GO:0071099,8
GO:0071085,8
GO:0071126,8
GO:0071062,8
GO:0071061,8
GO:0071069,8
GO:1990851,8
GO:0034673,8
GO:1990176,10
GO:0070357,8
GO:0071129,8
GO:0070030,8
GO:0071057,8
GO:0070518,8
GO:0071067,8
GO:0034997,9
GO:0016935,9
GO:0071119,8
GO:0071052,8
GO:0071120,8
GO:0071064,8
GO:0071131,8
GO:0071183,8
GO:0071091,8
GO:0071081,8
GO:0071083,8
GO:0071117,8
GO:0071114,8
GO:0071112,8
GO:0070620,8
GO:0001518,10
GO:0070464,8
GO:1990184,8
GO:0044731,8
GO:0071082,8
GO:0070619,8
GO:0070621,8
GO:0071079,8
GO:0070769,8
GO:0071123,8
GO:0071070,8
GO:0071092,8
GO:0071138,8
GO:0071130,8
GO:0071084,8
GO:0033281,8
GO:0071136,8
GO:0070334,8
GO:0071059,8
GO:0071065,8
GO:0071054,8
GO:0001401,14
GO:0036266,14
GO:0005742,14
GO:0042720,14
GO:0005745,16
GO:1990677,14
GO:0005744,14
GO:0061617,16
GO:0001405,15
GO:0035632,14
GO:0140275,16
GO:1990246,14
GO:0032478,14
GO:0031942,14
GO:0042721,14
GO:1990524,15
GO:0038141,9
GO:0045092,9
GO:0072536,9
GO:0005897,9
GO:0045323,9
GO:0038139,9
GO:0030526,9
GO:0038140,9
GO:0032002,9
GO:1990712,9
GO:0048179,9
GO:0005898,9
GO:0042101,9
GO:0030988,9
GO:0035354,9
GO:0070110,9
GO:0043384,9
GO:0098878,9
GO:0038144,9
GO:0005895,9
GO:0097648,9
GO:0030876,9
GO:0035355,9
GO:0042022,9
GO:0005900,9
GO:0005899,9
GO:0016516,9
GO:0005896,9
GO:0070724,9
GO:0038197,9
GO:0038143,9
GO:0005894,9
GO:0005892,9
GO:0070021,9
GO:0035631,9
GO:0038142,9
GO:0005893,9
GO:0009656,16
GO:0009544,14
GO:0030095,14
GO:0030085,17
GO:0030093,14
GO:0009655,16
GO:0098894,11
GO:0098946,11
GO:0098938,13
GO:0098947,12
GO:0098893,12
GO:0045121,6
GO:0099401,6
GO:0099026,11
GO:0099056,11
GO:0099055,11
GO:0099025,11
GO:0099062,16
GO:0099032,16
GO:0099063,16
GO:0099033,16
GO:0072534,8
GO:0150053,6
GO:0150048,6
GO:0099169,13
GO:0099031,13
GO:0099167,13
GO:0099061,13
GO:0098647,5
GO:0061836,5
GO:0106094,12
GO:0106084,12
GO:0071437,9
GO:0044393,9
GO:0098854,9
GO:0097511,9
GO:0035230,9
GO:0098858,12
GO:0070685,9
GO:0005937,9
GO:0016028,9
GO:0090406,9
GO:0098846,9
GO:1990905,9
GO:0032059,9
GO:0031143,9
GO:0035618,9
GO:0036194,9
GO:0097386,9
GO:0070451,9
GO:0035996,14
GO:0032162,11
GO:0098859,14
GO:0001400,10
GO:0032838,10
GO:0032175,12
GO:0032433,14
GO:0016029,15
GO:0061455,12
GO:0035619,10
GO:0032839,12
GO:0005688,12
GO:0098533,7
GO:1990662,7
GO:1902509,7
GO:0034702,7
GO:1990281,7
GO:1903113,7
GO:1903103,7
GO:0061993,7
GO:1990195,7
GO:0110067,7
GO:1903114,7
GO:1902711,5
GO:1902712,11
GO:1990334,12
GO:1990877,5
GO:1904144,5
GO:1904096,5
GO:1904097,5
GO:0061701,6
GO:0097189,6
GO:1990742,6
GO:0071914,6
GO:0097691,6
GO:1903767,5
GO:0062091,5
GO:0009376,11
GO:0070603,14
GO:1905347,5
GO:1902555,5
GO:0110103,5
GO:0090730,10
GO:0120125,5
GO:1905286,5
GO:0061672,5
GO:1905369,5
GO:1990099,13
GO:1990098,13
GO:1990101,13
GO:1990103,13
GO:1990232,11
GO:0010330,5
GO:0002178,5
GO:0061695,5
GO:0005836,10
GO:0106068,5
GO:0044673,5
GO:1902493,5
GO:1990228,10
GO:1904423,5
GO:1990230,10
GO:0044674,5
GO:0032476,5
GO:1990434,18
GO:1990435,18
GO:1990530,6
GO:0000440,14
GO:0070860,14
GO:0005668,14
GO:0000500,14
GO:1902562,14
GO:0070775,14
GO:0070461,14
GO:0032588,14
GO:0032580,15
GO:0031436,11
GO:0043494,14
GO:0005680,11
GO:0140261,11
GO:0033768,11
GO:0043224,11
GO:0030891,9
GO:0043223,9
GO:0101019,13
GO:1990061,10
GO:0046610,14
GO:0046612,14
GO:0001740,17
GO:0000794,12
GO:0097042,13
GO:0097635,12
GO:0032419,13
GO:0022628,13
GO:0022629,13
GO:1904930,12
GO:0000343,11
GO:0000344,11
GO:0000345,10
GO:0070187,15
GO:1990879,15
GO:0061638,13
GO:0035327,11
GO:0000792,11
GO:0000790,13
GO:0000791,11
GO:0035328,11
GO:0000839,15
GO:0000838,15
GO:0090619,12
GO:0005827,13
GO:0097431,12
GO:0031616,14
GO:0061495,15
GO:1905961,6
GO:0097572,9
GO:0031039,9
GO:0031040,9
GO:0048555,9
GO:0098537,9
GO:0048556,9
GO:0097571,9
GO:0043076,9
GO:0045120,9
GO:0043073,9
GO:0048353,9
GO:0043596,17
GO:0061773,15
GO:0061793,15
GO:0030869,15
GO:0071021,14
GO:0071008,14
GO:0071004,13
GO:0071005,15
GO:0000243,13
GO:0071001,13
GO:0071022,14
GO:0071019,14
GO:0071016,15
GO:0071015,13
GO:0000803,9
GO:0030849,9
GO:0005700,9
GO:0000793,9
GO:0016006,9
GO:1990844,9
GO:0016007,9
GO:1990843,9
GO:0031905,13
GO:0005771,12
GO:0031906,13
GO:0000323,9
GO:0000325,9
GO:0000331,9
GO:0032195,10
GO:0000322,9
GO:0005776,9
GO:0043202,11
GO:0000328,11
GO:0106174,13
GO:1904856,12
GO:0034423,11
GO:0035578,13
GO:0000330,11
GO:0046860,12
GO:0046861,12
GO:0048238,13
GO:0099021,15
GO:0048237,13
GO:0099020,13
GO:0033018,13
GO:0098564,13
GO:0034469,14
GO:0005633,9
GO:0012511,9
GO:0005813,13
GO:0031021,11
GO:0005816,11
GO:0072686,11
GO:0005876,12
GO:0072687,11
GO:0099522,10
GO:0045111,9
GO:0014731,9
GO:0032156,9
GO:0030863,11
GO:0015629,9
GO:0015630,9
GO:0036156,15
GO:0036157,15
GO:1990720,17
GO:0097649,15
GO:1990719,15
GO:0097650,15
GO:0055028,13
GO:1990154,10
GO:0098752,9
GO:1990060,9
GO:0071575,9
GO:0044214,9
GO:0008328,10
GO:0019183,10
GO:0008087,11
GO:0036128,11
GO:0044288,7
GO:0005920,6
GO:0005919,6
GO:0044647,6
GO:0032170,12
GO:0032168,12
GO:0009353,13
GO:0071196,11
GO:0071197,11
GO:0098855,11
GO:0071193,11
GO:0071192,11
GO:0071198,11
GO:0071201,11
GO:0071199,11
GO:0071200,11
GO:0071195,11
GO:0071202,11
GO:1902937,11
GO:0071194,11
GO:0000924,15
GO:0009275,8
GO:0030445,8
GO:0030446,8
GO:0005619,8
GO:0009531,8
GO:0009530,8
GO:0030083,16
GO:0030084,16
GO:0009941,11
GO:0034425,11
GO:0033096,11
GO:0033112,11
GO:0031898,11
GO:0036013,13
GO:0031900,13
GO:0009707,13
GO:0036012,13
GO:0009706,13
GO:0033098,13
GO:0035453,13
GO:0031899,13
GO:0031973,12
GO:0031972,12
GO:0036014,12
GO:0009575,11
GO:0009577,11
GO:0034060,11
GO:1905506,11
GO:0009571,11
GO:0009570,11
GO:0009576,11
GO:0009578,11
GO:0020011,9
GO:0009509,9
GO:0009516,9
GO:0031986,9
GO:0009501,9
GO:0009545,9
GO:0009537,9
GO:0009842,9
GO:0034400,9
GO:0009507,9
GO:0009513,9
GO:0032586,12
GO:0098560,14
GO:0098559,14
GO:0044567,6
GO:0044568,6
GO:0030127,13
GO:0098541,14
GO:0014803,14
GO:0022625,11
GO:0022627,11
GO:0046611,13
GO:0014802,13
GO:0035339,15
GO:0002179,15
GO:0019025,7
GO:0019027,7
GO:0019026,7
GO:1990508,11
GO:0030125,13
GO:1990703,18
GO:1990702,18
GO:1990704,18
GO:0044302,11
GO:0044300,11
GO:0044301,11
GO:1990032,11
GO:0042757,11
GO:0044299,11
GO:0097440,11
GO:0097441,11
GO:0097442,11
GO:0044307,11
GO:0150002,11
GO:1990635,11
GO:0150001,11
GO:0071683,11
GO:0070112,13
GO:0033110,11
GO:0061202,13
GO:0030128,14
GO:0030671,14
GO:0061474,13
GO:0036186,13
GO:0005655,13
GO:1990357,13
GO:0030932,11
GO:0030933,11
GO:0098898,12
GO:0031093,12
GO:0097514,8
GO:0043591,8
GO:0097515,8
GO:1905103,13
GO:0097637,13
GO:0031165,13
GO:0071627,14
GO:0031236,9
GO:0031362,9
GO:0031237,9
GO:0098753,9
GO:0036421,10
GO:0036406,10
GO:0031265,9
GO:0031266,9
GO:0031305,15
GO:0031307,15
GO:0031355,14
GO:0031353,14
GO:0031356,14
GO:0031358,14
GO:0031381,8
GO:0043702,9
GO:0048770,9
GO:1990006,9
GO:0020026,9
GO:0033117,9
GO:0033095,9
GO:0033107,9
GO:0099073,9
GO:0030135,9
GO:0030139,9
GO:0099503,9
GO:0005798,9
GO:1990005,9
GO:0120002,9
GO:0097547,9
GO:0045009,9
GO:0097487,13
GO:0044840,9
GO:0097721,9
GO:0033675,9
GO:1990257,9
GO:0044310,9
GO:0031417,9
GO:0031415,9
GO:0031416,9
GO:0031462,8
GO:0035361,8
GO:0031467,8
GO:0031466,8
GO:0031463,8
GO:0019005,8
GO:0080008,8
GO:0031471,9
GO:0031470,9
GO:0031472,9
GO:0035997,15
GO:0034515,11
GO:0032585,14
GO:0034777,13
GO:0036021,13
GO:0005782,11
GO:0009843,11
GO:0042649,11
GO:0009534,11
GO:0033114,12
GO:0009543,12
GO:0032163,11
GO:0032164,11
GO:0032166,11
GO:0032165,11
GO:0097518,13
GO:0031003,14
GO:0031002,13
GO:0097517,13
GO:0005902,13
GO:0005675,14
GO:0032999,9
GO:0033001,9
GO:0032998,9
GO:0033000,9
GO:0044199,13
GO:0044163,10
GO:0033648,10
GO:0044383,10
GO:0044164,11
GO:0044159,11
GO:0044190,12
GO:0072492,13
GO:0120149,11
GO:0044220,11
GO:0043658,11
GO:0044165,11
GO:0044166,12
GO:0044186,11
GO:0044177,11
GO:0020030,11
GO:0020036,11
GO:0044161,11
GO:0044187,11
GO:0044174,11
GO:0033651,11
GO:0072493,12
GO:0033650,11
GO:0044172,11
GO:0034707,8
GO:0034703,8
GO:0035580,12
GO:0031089,12
GO:0034466,12
GO:0034993,13
GO:0034272,8
GO:0034271,8
GO:0044666,14
GO:0048188,14
GO:0070311,14
GO:0044665,14
GO:0035454,15
GO:0035842,7
GO:0036419,10
GO:0000932,10
GO:0033391,10
GO:1990633,10
GO:0010494,10
GO:0043186,10
GO:0072517,12
GO:0039716,12
GO:0039717,12
GO:0039719,12
GO:0039718,12
GO:0046809,13
GO:0039721,13
GO:0039720,13
GO:0042105,10
GO:0042106,10
GO:0005777,9
GO:0140266,9
GO:0097208,12
GO:0097209,12
GO:0032398,9
GO:0042612,9
GO:0042613,9
GO:0001725,14
GO:0042643,12
GO:0031633,9
GO:0009568,11
GO:0009569,11
GO:0035796,9
GO:1990193,9
GO:1990191,10
GO:1902517,9
GO:0055051,9
GO:1990222,9
GO:1990199,9
GO:1990197,9
GO:0055052,9
GO:0030016,9
GO:0043528,9
GO:0106143,9
GO:0031515,9
GO:0005658,19
GO:0070114,14
GO:0072495,14
GO:0075341,13
GO:0044196,13
GO:0044203,16
GO:0044204,13
GO:0044095,13
GO:0019034,13
GO:0033654,14
GO:0097348,13
GO:0098585,13
GO:0044169,13
GO:0044171,13
GO:0044185,13
GO:0044192,14
GO:0044193,14
GO:0044201,15
GO:0044202,15
GO:1990021,13
GO:1990020,13
GO:0097465,11
GO:0044353,12
GO:0044354,12
GO:0039661,9
GO:0009535,12
GO:0010287,12
GO:0009542,11
GO:0097422,12
GO:0008385,10
GO:0045248,11
GO:0043540,10
GO:1990235,10
GO:0005945,10
GO:0002186,10
GO:0008303,10
GO:1990133,10
GO:0045249,10
GO:0032541,14
GO:1903754,15
GO:0061645,11
GO:0090726,11
GO:0031592,14
GO:0034451,14
GO:0005822,12
GO:0005821,12
GO:0000242,14
GO:0005825,12
GO:0005823,12
GO:0005824,12
GO:0000438,15
GO:0005672,14
GO:0005669,14
GO:0070985,15
GO:1990826,13
GO:0016604,13
GO:0016591,13
GO:0005674,14
GO:0005673,14
GO:0005665,14
GO:0001651,13
GO:0001650,13
GO:0030875,15
GO:0110016,15
GO:0001652,13
GO:0030874,14
GO:0005736,13
GO:0000784,13
GO:0005726,14
GO:0106069,13
GO:0000800,15
GO:0036224,13
GO:0099086,13
GO:0000802,15
GO:0000780,13
GO:0005713,13
GO:0005712,13
GO:0000801,15
GO:0045258,10
GO:0060293,8
GO:1990723,9
GO:1990023,12
GO:1990385,12
GO:0000418,11
GO:0000419,11
GO:0005666,11
GO:0061494,15
GO:0042650,12
GO:0033115,12
GO:0098832,12
GO:0090654,12
GO:0060204,13
GO:0060202,13
GO:0106172,11
GO:0034422,11
GO:0034493,11
GO:0106173,11
GO:0061201,13
GO:0070082,13
GO:0034467,11
GO:0061176,16
GO:0061177,16
GO:0061694,6
GO:1902503,6
GO:1902911,6
GO:0002189,6
GO:0002185,6
GO:1902912,6
GO:0070319,12
GO:0070381,12
GO:0016514,15
GO:0031010,15
GO:0035060,15
GO:0016586,15
GO:0140093,15
GO:0140091,15
GO:0090545,15
GO:0097346,15
GO:0140288,15
GO:0016580,15
GO:0032221,15
GO:0033698,15
GO:0071185,9
GO:0071187,9
GO:0071189,9
GO:0071190,9
GO:0071191,9
GO:0071186,9
GO:0071188,9
GO:0071184,9
GO:0106176,12
GO:0097013,11
GO:0071750,8
GO:0071751,8
GO:0017054,15
GO:0070722,15
GO:0070176,15
GO:0070443,15
GO:0070440,15
GO:0070439,15
GO:0032444,12
GO:1990378,12
GO:0000439,12
GO:0071150,12
GO:0070514,12
GO:0070721,12
GO:1990664,12
GO:1990590,12
GO:0033309,12
GO:0062071,12
GO:1990433,12
GO:0036488,12
GO:1990907,12
GO:0071943,12
GO:1990513,12
GO:1990617,12
GO:0035189,12
GO:0016513,12
GO:0016602,12
GO:0089716,12
GO:0097221,12
GO:0033276,15
GO:0071148,12
GO:0071149,12
GO:0035976,12
GO:0030907,12
GO:1990647,12
GO:0070847,12
GO:0071151,12
GO:1990589,12
GO:0030232,12
GO:0034735,13
GO:0034740,12
GO:0000127,12
GO:0034734,13
GO:0000126,12
GO:0070264,12
GO:0090725,15
GO:0090724,15
GO:0035861,11
GO:0036030,6
GO:0036027,6
GO:0036026,6
GO:0036025,6
GO:0097181,6
GO:0097183,6
GO:0036028,6
GO:0036029,6
GO:0036024,6
GO:0097182,6
GO:0097219,10
GO:0097220,10
GO:0097234,13
GO:0097233,13
GO:0097449,10
GO:0097387,10
GO:0097456,10
GO:0097455,10
GO:0097454,14
GO:0120082,14
GO:0099071,13
GO:0099070,13
GO:0005686,12
GO:0005692,12
GO:0071024,12
GO:0005693,12
GO:0071002,13
GO:0097526,12
GO:0071003,14
GO:0005687,12
GO:0005685,12
GO:0005690,12
GO:0034693,12
GO:0005691,12
GO:0005682,12
GO:1903439,10
GO:0038037,10
GO:0005944,8
GO:0005943,8
GO:0097554,18
GO:0097557,18
GO:0097608,18
GO:0097556,18
GO:0097561,18
